year,init_month,sst,rel_sst
2017,8,301.32095,0.71937054
2018,1,300.8942,0.49457803
2018,2,300.88474,0.4532064
2018,3,300.91446,0.4231771
2018,4,300.98325,0.45760092
2018,5,300.97153,0.39135742
2018,6,300.89737,0.28608194
2018,7,300.86877,0.2391866
2018,8,300.82956,0.22797649
2019,1,301.18085,0.7812195
2019,2,301.20895,0.7774251
2019,3,301.27573,0.78446454
2019,4,301.38156,0.8559367
2019,5,301.38522,0.8050639
2019,6,301.1891,0.5777893
2019,7,301.27933,0.6497701
2019,8,301.27072,0.6691284
2020,1,301.05884,0.6592
2020,2,301.17383,0.7422994
2020,3,301.23114,0.73986816
2020,4,301.23853,0.71288043
2020,5,301.25198,0.6718343
2020,6,301.26297,0.6516622
2020,7,301.2313,0.6017253
2020,8,301.2815,0.6799011
2021,1,301.0199,0.6202596
2021,2,300.95175,0.52023315
2021,3,301.0967,0.60543823
2021,4,301.12582,0.6001994
2021,5,301.2864,0.7062581
2021,6,301.27744,0.66611737
2021,7,301.19568,0.5661011
2021,8,301.02084,0.4192505
2022,1,301.08862,0.68900555
2022,2,301.09457,0.6630351
2022,3,301.11816,0.6268819
2022,4,301.11868,0.5930481
2022,5,301.1312,0.5510152
2022,6,301.2141,0.6028137
2022,7,301.01627,0.3866984
2022,8,300.99124,0.38964844
2023,1,301.0886,0.68897504
2023,2,301.19937,0.767863
2023,3,301.3352,0.8439331
2023,4,301.40195,0.87632245
2023,5,301.50064,0.920461
2023,6,301.60696,0.9956563
2023,7,301.72824,1.0986735
2023,8,301.81808,1.2165018
2024,1,301.34152,0.94188434
2024,2,301.44788,1.0163676
2024,3,301.54123,1.0499369
2024,4,301.6783,1.152659
2024,5,301.66873,1.0885519
2024,6,301.75345,1.142161
2024,7,301.63608,1.0065002
2024,8,301.5759,0.974294
2025,1,301.09415,0.69451904
2025,2,301.17404,0.74250287
2025,3,301.1482,0.6569214
2025,4,301.1962,0.67057294
2025,5,301.19748,0.61731976
2025,6,301.22366,0.6123657
